0.000   425.461   0.137
0.001   425.715   0.164
0.002   426.277   0.193
0.003   426.292   0.190
0.004   426.205   0.219
0.005   425.903   0.235
0.006   425.800   0.250
0.007   425.691   0.222
0.008   425.475   0.205
0.009   425.291   0.203
0.010   424.932   0.188
0.011   420.104   0.196
0.012   419.658   0.179
0.013   414.657   0.175
0.014   416.231   0.163
0.015   409.409   0.176
0.016   408.767   0.179
0.017   408.186   0.181
0.018   403.369   0.176
0.019   404.939   0.169
0.020   402.557   0.194
0.021   402.109   0.178
0.022   401.942   0.184
0.023   401.811   0.165
0.024   401.820   0.150
0.025   401.663   0.164
0.026   401.651   0.169
0.027   401.403   0.189
0.028   401.319   0.175
0.029   401.340   0.160
0.030   401.391   0.160
0.031   401.218   0.163
0.032   401.207   0.160
0.033   401.278   0.162
0.034   401.330   0.155
0.035   401.194   0.152
0.036   401.404   0.145
0.037   401.506   0.128
0.038   402.047   0.112
0.039   402.357   0.088
0.040   402.778   0.077
0.041   80.083   0.072
0.042   48.669   0.092
0.043   48.657   0.108
0.044   48.092   0.102
0.045   48.626   0.107
0.046   45.672   0.090
0.047   45.683   0.085
0.048   45.688   0.067
0.049   416.988   0.059
0.050   419.578   0.066
0.051   419.647   0.068
0.052   419.560   0.074
0.053   419.815   0.080
0.054   419.708   0.075
0.055   419.716   0.076
0.056   419.914   0.079
0.057   422.335   0.074
0.058   419.973   0.071
0.059   422.746   0.065
0.060   422.887   0.058
0.061   423.085   0.055
0.062   423.553   0.043
0.063   423.698   0.034
0.064   424.017   0.026
0.065   424.346   0.020
0.066   363.468   0.019
0.067   362.717   0.023
0.068   362.450   0.022
0.069   358.669   0.022
0.070   167.636   0.021
0.071   53.881   0.023
0.072   53.550   0.029
0.073   53.603   0.034
0.074   53.931   0.034
0.075   53.916   0.034
0.076   163.309   0.036
0.077   163.225   0.029
0.078   162.923   0.029
0.079   162.862   0.028
0.080   162.765   0.026
0.081   144.932   0.034
0.082   144.841   0.046
0.083   144.742   0.057
0.084   144.692   0.055
0.085   144.618   0.071
0.086   144.513   0.082
0.087   142.542   0.092
0.088   141.673   0.091
0.089   142.199   0.083
0.090   141.431   0.079
0.091   141.184   0.072
0.092   141.070   0.061
0.093   140.923   0.059
0.094   140.856   0.053
0.095   114.137   0.049
0.096   114.149   0.047
0.097   114.157   0.057
0.098   114.140   0.061
0.099   114.096   0.083
0.100   114.117   0.103
0.101   114.146   0.107
0.102   114.082   0.139
0.103   114.083   0.124
0.104   113.994   0.106
0.105   113.944   0.108
0.106   113.811   0.103
0.107   113.601   0.102
0.108   112.364   0.120
